client_id,emp_var_rate,cons_price_idx,cons_conf_idx,euribor_3m,num_of_emp,salary,job_id
452,1.1,93.994,-36.4,4.858,5191,$215k,J452
453,1.4,93.444,-36.1,4.964,5228.1,$75k,J453
454,-1.8,92.893,-46.2,1.27,5099.1,$75k,J454
455,-0.1,93.2,-42,4.076,5195.8,$85k,J455
456,1.4,93.918,-42.7,4.962,5228.1,$165k,J456
457,-2.9,92.201,-31.4,0.883,5076.2,$125k,J457
458,1.4,93.918,-42.7,4.968,5228.1,$95k,J458
459,-0.1,93.2,-42,4.12,5195.8,$185k,J459
460,1.4,93.444,-36.1,4.963,5228.1,$285k,J460
461,1.1,93.994,-36.4,4.86,5191,$285k,J461
462,-1.8,93.075,-47.1,1.405,5099.1,$105k,J462
463,1.4,93.444,-36.1,4.966,5228.1,$105k,J463
464,-1.7,94.055,-39.8,0.748,4991.6,$245k,J464
465,1.4,94.465,-41.8,4.864,5228.1,$45k,J465
466,1.4,93.444,-36.1,4.965,5228.1,$95k,J466
467,-0.1,93.2,-42,4.076,5195.8,$65k,J467
468,1.1,93.994,-36.4,4.86,5191,$285k,J468
469,-1.8,92.893,-46.2,1.281,5099.1,$85k,J469
470,-1.8,92.893,-46.2,1.354,5099.1,$165k,J470
471,1.4,93.918,-42.7,4.957,5228.1,$285k,J471
472,1.4,93.918,-42.7,4.963,5228.1,$125k,J472
473,1.4,94.465,-41.8,4.967,5228.1,$45k,J473
474,1.4,93.444,-36.1,4.963,5228.1,$165k,J474
475,1.4,94.465,-41.8,4.866,5228.1,$285k,J475
476,1.4,93.918,-42.7,4.963,5228.1,$35k,J476
477,1.1,93.994,-36.4,4.855,5191,$45k,J477
478,-3.4,92.379,-29.8,0.809,5017.5,$105k,J478
479,1.1,93.994,-36.4,4.856,5191,$35k,J479
480,1.1,93.994,-36.4,4.864,5191,$65k,J480
481,1.4,93.444,-36.1,4.965,5228.1,$245k,J481
482,1.4,93.444,-36.1,4.964,5228.1,$55k,J482
483,1.4,94.465,-41.8,4.865,5228.1,$165k,J483
484,-0.1,93.798,-40.4,4.794,5195.8,$85k,J484
485,1.4,94.465,-41.8,4.967,5228.1,$185k,J485
486,1.4,94.465,-41.8,4.961,5228.1,$75k,J486
487,-1.8,92.893,-46.2,1.344,5099.1,$215k,J487
488,1.4,93.918,-42.7,4.963,5228.1,$215k,J488
489,1.4,93.444,-36.1,4.966,5228.1,$65k,J489
490,1.1,93.994,-36.4,4.86,5191,$95k,J490
491,-1.8,92.893,-46.2,1.344,5099.1,$285k,J491
492,-1.8,93.075,-47.1,1.479,5099.1,$125k,J492
493,1.4,94.465,-41.8,4.961,5228.1,$85k,J493
494,-1.8,92.893,-46.2,1.281,5099.1,$215k,J494
495,-1.8,92.893,-46.2,1.313,5099.1,$45k,J495
496,-1.8,92.893,-46.2,1.313,5099.1,$125k,J496
497,1.4,93.918,-42.7,4.957,5228.1,$105k,J497
498,1.1,93.994,-36.4,4.856,5191,$145k,J498
499,1.1,93.994,-36.4,4.859,5191,$85k,J499
500,-2.9,92.963,-40.8,1.262,5076.2,$165k,J500
501,-0.1,93.2,-42,4.12,5195.8,$35k,J501
502,1.4,94.465,-41.8,4.866,5228.1,$55k,J502
503,-1.8,92.893,-46.2,1.344,5099.1,$35k,J503
504,1.4,94.465,-41.8,4.864,5228.1,$45k,J504
505,1.4,93.444,-36.1,4.963,5228.1,$95k,J505
506,-1.8,92.893,-46.2,1.281,5099.1,$145k,J506
507,1.4,93.444,-36.1,4.965,5228.1,$85k,J507
508,1.4,93.918,-42.7,4.96,5228.1,$245k,J508
509,1.4,93.444,-36.1,4.964,5228.1,$95k,J509
510,-1.8,92.893,-46.2,1.281,5099.1,$165k,J510
511,1.4,93.444,-36.1,4.963,5228.1,$125k,J511
512,-1.8,92.893,-46.2,1.299,5099.1,$45k,J512
513,-1.8,92.893,-46.2,1.25,5099.1,$45k,J513
514,1.4,94.465,-41.8,4.967,5228.1,$215k,J514
515,-1.8,92.893,-46.2,1.334,5099.1,$285k,J515
516,-1.8,93.075,-47.1,1.41,5099.1,$65k,J516
517,1.4,93.918,-42.7,4.963,5228.1,$55k,J517
518,-1.8,93.876,-40,0.697,5008.7,$185k,J518
519,1.4,93.444,-36.1,4.963,5228.1,$75k,J519
520,1.4,93.444,-36.1,4.963,5228.1,$85k,J520
521,1.4,93.444,-36.1,4.965,5228.1,$245k,J521
522,-1.8,92.893,-46.2,1.313,5099.1,$185k,J522
523,1.1,93.994,-36.4,4.86,5191,$245k,J523
524,-2.9,92.963,-40.8,1.268,5076.2,$95k,J524
525,1.4,93.918,-42.7,4.96,5228.1,$245k,J525
526,1.4,93.444,-36.1,4.968,5228.1,$85k,J526
527,1.1,93.994,-36.4,4.857,5191,$245k,J527
528,1.1,93.994,-36.4,4.856,5191,$65k,J528
529,1.1,93.994,-36.4,4.857,5191,$165k,J529
530,1.1,93.994,-36.4,4.86,5191,$165k,J530
531,1.4,94.465,-41.8,4.864,5228.1,$75k,J531
532,1.4,93.918,-42.7,4.962,5228.1,$185k,J532
533,-1.1,94.601,-49.5,0.959,4963.6,$285k,J533
534,1.1,93.994,-36.4,4.858,5191,$55k,J534
535,1.4,93.918,-42.7,4.961,5228.1,$165k,J535
536,-1.8,92.893,-46.2,1.327,5099.1,$215k,J536
537,-2.9,92.963,-40.8,1.262,5076.2,$85k,J537
538,-1.1,94.601,-49.5,0.977,4963.6,$95k,J538
539,1.4,93.444,-36.1,4.965,5228.1,$65k,J539
540,1.4,93.918,-42.7,4.962,5228.1,$35k,J540
541,1.4,93.918,-42.7,4.963,5228.1,$145k,J541
542,1.4,93.444,-36.1,4.968,5228.1,$215k,J542
543,-1.8,92.893,-46.2,1.344,5099.1,$75k,J543
544,1.4,93.444,-36.1,4.965,5228.1,$45k,J544
545,1.1,93.994,-36.4,4.859,5191,$65k,J545
546,-1.8,92.893,-46.2,1.244,5099.1,$35k,J546
547,-1.8,92.893,-46.2,1.291,5099.1,$245k,J547
548,1.1,93.994,-36.4,4.859,5191,$75k,J548
549,-1.8,93.075,-47.1,1.41,5099.1,$245k,J549
550,1.4,94.465,-41.8,4.864,5228.1,$55k,J550
551,-1.8,92.893,-46.2,1.299,5099.1,$165k,J551
552,-1.1,94.601,-49.5,1.032,4963.6,$215k,J552
553,1.4,93.918,-42.7,4.962,5228.1,$245k,J553
554,-1.8,92.893,-46.2,1.244,5099.1,$285k,J554
555,-1.8,92.893,-46.2,1.299,5099.1,$245k,J555
556,1.4,93.918,-42.7,4.963,5228.1,$125k,J556
557,1.4,93.918,-42.7,4.961,5228.1,$75k,J557
558,1.1,93.994,-36.4,4.86,5191,$185k,J558
559,1.4,93.918,-42.7,4.968,5228.1,$105k,J559
560,1.4,93.444,-36.1,4.964,5228.1,$215k,J560
561,1.4,93.444,-36.1,4.965,5228.1,$45k,J561
562,1.1,93.994,-36.4,4.855,5191,$35k,J562
563,1.4,94.465,-41.8,4.865,5228.1,$45k,J563
564,1.1,93.994,-36.4,4.856,5191,$45k,J564
565,-1.8,93.075,-47.1,1.41,5099.1,$165k,J565
566,-0.1,93.2,-42,4.153,5195.8,$145k,J566
567,1.1,93.994,-36.4,4.859,5191,$125k,J567
568,-0.1,93.2,-42,4.021,5195.8,$285k,J568
569,1.4,93.918,-42.7,4.957,5228.1,$105k,J569
570,1.4,93.444,-36.1,4.963,5228.1,$285k,J570
571,-1.7,94.215,-40.3,0.896,4991.6,$65k,J571
572,-1.7,94.215,-40.3,0.827,4991.6,$35k,J572
573,1.4,93.444,-36.1,4.965,5228.1,$285k,J573
574,-0.1,93.2,-42,4.076,5195.8,$55k,J574
575,1.4,93.918,-42.7,4.962,5228.1,$35k,J575
576,1.4,93.444,-36.1,4.965,5228.1,$285k,J576
577,-1.7,94.027,-38.3,0.898,4991.6,$85k,J577
578,-0.1,93.2,-42,4.021,5195.8,$35k,J578
579,1.1,93.994,-36.4,4.858,5191,$105k,J579
580,-1.8,93.075,-47.1,1.483,5099.1,$125k,J580
581,1.4,93.918,-42.7,4.96,5228.1,$105k,J581
582,1.4,93.918,-42.7,4.958,5228.1,$215k,J582
583,-2.9,92.963,-40.8,1.268,5076.2,$55k,J583
584,-1.8,92.893,-46.2,1.334,5099.1,$105k,J584
585,-0.1,93.2,-42,4.191,5195.8,$45k,J585
586,1.1,93.994,-36.4,4.86,5191,$55k,J586
587,1.1,93.994,-36.4,4.857,5191,$185k,J587
588,1.1,93.994,-36.4,4.857,5191,$45k,J588
589,-1.8,92.893,-46.2,1.313,5099.1,$125k,J589
590,-1.7,94.027,-38.3,0.905,4991.6,$165k,J590
591,1.1,93.994,-36.4,4.858,5191,$185k,J591
592,1.4,93.918,-42.7,4.961,5228.1,$125k,J592
593,1.1,93.994,-36.4,4.857,5191,$125k,J593
594,1.4,93.918,-42.7,4.958,5228.1,$45k,J594
595,1.4,93.918,-42.7,4.962,5228.1,$45k,J595
596,1.4,94.465,-41.8,4.958,5228.1,$55k,J596
597,1.1,93.994,-36.4,4.864,5191,$125k,J597
598,-1.8,93.075,-47.1,1.405,5099.1,$65k,J598
599,-1.8,92.893,-46.2,1.299,5099.1,$165k,J599
600,1.4,94.465,-41.8,4.967,5228.1,$165k,J600
601,1.4,94.465,-41.8,4.961,5228.1,$75k,J601
602,1.4,93.444,-36.1,4.963,5228.1,$45k,J602
603,1.4,93.918,-42.7,4.963,5228.1,$55k,J603
604,1.1,93.994,-36.4,4.857,5191,$85k,J604
605,-1.8,93.075,-47.1,1.466,5099.1,$285k,J605
606,1.4,93.444,-36.1,4.962,5228.1,$45k,J606
607,1.1,93.994,-36.4,4.857,5191,$215k,J607
608,-2.9,92.963,-40.8,1.262,5076.2,$75k,J608
609,1.4,94.465,-41.8,4.958,5228.1,$185k,J609
610,-3.4,92.649,-30.1,0.714,5017.5,$45k,J610
611,1.4,93.918,-42.7,4.963,5228.1,$245k,J611
612,-1.8,92.893,-46.2,1.344,5099.1,$55k,J612
613,-1.8,92.893,-46.2,1.327,5099.1,$185k,J613
614,-1.8,92.893,-46.2,1.344,5099.1,$185k,J614
615,1.1,93.994,-36.4,4.857,5191,$35k,J615
616,1.4,94.465,-41.8,4.967,5228.1,$245k,J616
617,1.4,93.918,-42.7,4.962,5228.1,$145k,J617
618,1.1,93.994,-36.4,4.859,5191,$145k,J618
619,1.1,93.994,-36.4,4.859,5191,$185k,J619
620,-1.8,93.749,-34.6,0.644,5008.7,$125k,J620
621,1.1,93.994,-36.4,4.859,5191,$45k,J621
622,1.1,93.994,-36.4,4.855,5191,$85k,J622
623,-1.8,92.893,-46.2,1.299,5099.1,$95k,J623
624,-1.8,93.075,-47.1,1.365,5099.1,$215k,J624
625,-2.9,92.201,-31.4,0.849,5076.2,$75k,J625
626,1.4,93.918,-42.7,4.962,5228.1,$45k,J626
627,1.1,93.994,-36.4,4.857,5191,$285k,J627
628,-2.9,92.201,-31.4,0.881,5076.2,$165k,J628
629,-1.8,92.893,-46.2,1.327,5099.1,$145k,J629
630,-1.8,92.893,-46.2,1.266,5099.1,$75k,J630
631,-0.1,93.2,-42,4.191,5195.8,$35k,J631
632,-1.8,93.075,-47.1,1.405,5099.1,$75k,J632
633,1.1,93.994,-36.4,4.858,5191,$165k,J633
634,1.1,93.994,-36.4,4.859,5191,$45k,J634
635,-2.9,92.201,-31.4,0.879,5076.2,$145k,J635
636,-0.1,93.2,-42,4.191,5195.8,$35k,J636
637,1.1,93.994,-36.4,4.857,5191,$65k,J637
638,-0.1,93.2,-42,4.021,5195.8,$245k,J638
639,1.4,93.918,-42.7,4.958,5228.1,$165k,J639
640,1.4,94.465,-41.8,4.866,5228.1,$55k,J640
641,1.1,93.994,-36.4,4.857,5191,$65k,J641
642,1.4,93.918,-42.7,4.96,5228.1,$35k,J642
643,1.1,93.994,-36.4,4.86,5191,$145k,J643
644,1.4,93.918,-42.7,4.962,5228.1,$45k,J644
645,-2.9,92.201,-31.4,0.834,5076.2,$125k,J645
646,1.4,94.465,-41.8,4.865,5228.1,$245k,J646
647,-0.1,93.2,-42,4.076,5195.8,$145k,J647
648,1.4,93.918,-42.7,4.957,5228.1,$105k,J648
649,1.4,94.465,-41.8,4.866,5228.1,$45k,J649
650,-1.8,92.893,-46.2,1.25,5099.1,$75k,J650
651,-1.8,92.893,-46.2,1.327,5099.1,$165k,J651
652,1.1,93.994,-36.4,4.857,5191,$45k,J652
653,-0.1,93.2,-42,4.153,5195.8,$245k,J653
654,1.1,93.994,-36.4,4.858,5191,$185k,J654
655,1.4,93.918,-42.7,4.962,5228.1,$95k,J655
656,1.1,93.994,-36.4,4.86,5191,$125k,J656
657,-1.8,93.749,-34.6,0.645,5008.7,$215k,J657
658,-1.8,93.749,-34.6,0.659,5008.7,$35k,J658
659,-1.7,94.215,-40.3,0.885,4991.6,$55k,J659
660,-1.8,92.893,-46.2,1.291,5099.1,$55k,J660
661,-1.1,94.767,-50.8,1.041,4963.6,$215k,J661
662,-0.1,93.2,-42,4.12,5195.8,$285k,J662
663,1.1,93.994,-36.4,4.857,5191,$45k,J663
664,-1.8,92.893,-46.2,1.281,5099.1,$285k,J664
665,1.4,93.444,-36.1,4.967,5228.1,$55k,J665
666,-1.8,92.893,-46.2,1.291,5099.1,$75k,J666
667,1.4,93.444,-36.1,4.964,5228.1,$35k,J667
668,-0.1,93.2,-42,4.12,5195.8,$55k,J668
669,1.4,94.465,-41.8,4.961,5228.1,$105k,J669
670,-1.8,93.075,-47.1,1.41,5099.1,$245k,J670
671,-1.8,93.075,-47.1,1.405,5099.1,$55k,J671
672,1.4,93.918,-42.7,4.963,5228.1,$65k,J672
673,1.4,93.444,-36.1,4.962,5228.1,$105k,J673
674,-3.4,92.379,-29.8,0.809,5017.5,$85k,J674
675,-1.1,94.767,-50.8,1.041,4963.6,$55k,J675
676,1.4,93.918,-42.7,4.962,5228.1,$145k,J676
677,-1.8,92.893,-46.2,1.244,5099.1,$85k,J677
678,1.4,93.444,-36.1,4.966,5228.1,$75k,J678
679,1.1,93.994,-36.4,4.855,5191,$245k,J679
680,1.4,93.444,-36.1,4.963,5228.1,$65k,J680
681,1.1,93.994,-36.4,4.858,5191,$165k,J681
682,1.1,93.994,-36.4,4.855,5191,$285k,J682
683,1.1,93.994,-36.4,4.858,5191,$85k,J683
684,1.1,93.994,-36.4,4.864,5191,$65k,J684
685,-0.1,93.2,-42,4.076,5195.8,$245k,J685
686,-1.8,93.075,-47.1,1.405,5099.1,$75k,J686
687,1.1,93.994,-36.4,4.856,5191,$185k,J687
688,1.1,93.994,-36.4,4.859,5191,$285k,J688
689,1.1,93.994,-36.4,4.857,5191,$125k,J689
690,-1.7,94.027,-38.3,0.904,4991.6,$85k,J690
691,1.4,93.444,-36.1,4.962,5228.1,$165k,J691
692,1.4,93.918,-42.7,4.963,5228.1,$75k,J692
693,1.1,93.994,-36.4,4.856,5191,$65k,J693
694,-2.9,92.963,-40.8,1.26,5076.2,$75k,J694
695,-0.1,93.2,-42,4.12,5195.8,$185k,J695
696,-1.1,94.199,-37.5,0.886,4963.6,$185k,J696
697,-1.1,94.199,-37.5,0.877,4963.6,$65k,J697
698,1.4,93.444,-36.1,4.963,5228.1,$145k,J698
699,1.1,93.994,-36.4,4.855,5191,$45k,J699
700,-1.1,94.767,-50.8,1.039,4963.6,$85k,J700
701,-1.8,92.893,-46.2,1.334,5099.1,$45k,J701
702,-1.8,92.893,-46.2,1.266,5099.1,$125k,J702
703,1.1,93.994,-36.4,4.86,5191,$85k,J703
704,-1.8,92.893,-46.2,1.334,5099.1,$285k,J704
705,1.1,93.994,-36.4,4.859,5191,$85k,J705
706,-3,92.713,-33,0.715,5023.5,$65k,J706
707,1.4,93.444,-36.1,4.968,5228.1,$105k,J707
708,1.4,93.918,-42.7,4.963,5228.1,$285k,J708
709,1.4,93.918,-42.7,4.963,5228.1,$165k,J709
710,1.4,93.918,-42.7,4.962,5228.1,$215k,J710
711,-1.8,92.893,-46.2,1.291,5099.1,$75k,J711
712,1.4,93.918,-42.7,4.962,5228.1,$125k,J712
713,-1.8,92.893,-46.2,1.334,5099.1,$215k,J713
714,1.4,93.918,-42.7,4.962,5228.1,$165k,J714
715,-1.1,94.601,-49.5,0.942,4963.6,$105k,J715
716,-2.9,92.201,-31.4,0.883,5076.2,$215k,J716
717,1.1,93.994,-36.4,4.86,5191,$65k,J717
718,1.4,93.918,-42.7,4.961,5228.1,$95k,J718
719,-1.7,94.055,-39.8,0.737,4991.6,$245k,J719
720,1.4,94.465,-41.8,4.864,5228.1,$215k,J720
721,-0.1,93.2,-42,4.076,5195.8,$185k,J721
722,-1.8,92.893,-46.2,1.244,5099.1,$45k,J722
723,1.4,93.918,-42.7,4.963,5228.1,$65k,J723
724,1.4,93.918,-42.7,4.96,5228.1,$95k,J724
725,1.1,93.994,-36.4,4.86,5191,$125k,J725
726,-0.1,93.2,-42,4.153,5195.8,$145k,J726
727,1.4,93.918,-42.7,4.957,5228.1,$45k,J727
728,-0.1,93.2,-42,4.021,5195.8,$95k,J728
729,1.1,93.994,-36.4,4.858,5191,$285k,J729
730,1.4,93.918,-42.7,4.962,5228.1,$65k,J730
731,1.4,93.918,-42.7,4.966,5228.1,$55k,J731
732,1.4,94.465,-41.8,4.947,5228.1,$245k,J732
733,-3.4,92.431,-26.9,0.722,5017.5,$35k,J733
734,-1.1,94.767,-50.8,1.049,4963.6,$35k,J734
735,-1.8,93.075,-47.1,1.415,5099.1,$165k,J735
736,1.4,93.444,-36.1,4.965,5228.1,$215k,J736
737,-1.8,93.075,-47.1,1.405,5099.1,$95k,J737
738,-1.8,92.893,-46.2,1.266,5099.1,$85k,J738
739,-1.8,92.893,-46.2,1.334,5099.1,$125k,J739
740,1.1,93.994,-36.4,4.86,5191,$105k,J740
741,1.1,93.994,-36.4,4.86,5191,$35k,J741
742,-3.4,92.379,-29.8,0.797,5017.5,$145k,J742
743,1.4,94.465,-41.8,4.866,5228.1,$185k,J743
744,1.4,93.444,-36.1,4.963,5228.1,$35k,J744
745,1.1,93.994,-36.4,4.86,5191,$165k,J745
746,-1.8,93.876,-40,0.699,5008.7,$165k,J746
747,-1.8,92.893,-46.2,1.299,5099.1,$185k,J747
748,-1.8,92.893,-46.2,1.344,5099.1,$75k,J748
749,-1.8,92.893,-46.2,1.299,5099.1,$75k,J749
750,-2.9,92.469,-33.6,1.029,5076.2,$145k,J750
751,-1.7,94.215,-40.3,0.81,4991.6,$285k,J751
752,-0.1,93.2,-42,4.021,5195.8,$65k,J752
753,-2.9,92.201,-31.4,0.883,5076.2,$285k,J753
754,1.4,93.444,-36.1,4.967,5228.1,$105k,J754
755,1.4,94.465,-41.8,4.959,5228.1,$145k,J755
756,1.1,93.994,-36.4,4.857,5191,$215k,J756
757,1.4,93.444,-36.1,4.965,5228.1,$95k,J757
758,1.4,93.918,-42.7,4.959,5228.1,$185k,J758
759,1.1,93.994,-36.4,4.858,5191,$95k,J759
760,-1.8,92.893,-46.2,1.244,5099.1,$85k,J760
761,-1.8,93.075,-47.1,1.405,5099.1,$245k,J761
762,1.4,93.918,-42.7,4.962,5228.1,$145k,J762
763,1.4,93.918,-42.7,4.957,5228.1,$245k,J763
764,-3,92.713,-33,0.71,5023.5,$185k,J764
765,-1.8,92.893,-46.2,1.281,5099.1,$285k,J765
766,-1.8,93.075,-47.1,1.423,5099.1,$45k,J766
767,1.4,93.444,-36.1,4.964,5228.1,$285k,J767
768,1.1,93.994,-36.4,4.857,5191,$145k,J768
769,1.4,93.444,-36.1,4.963,5228.1,$35k,J769
770,1.1,93.994,-36.4,4.858,5191,$85k,J770
771,1.4,93.444,-36.1,4.964,5228.1,$75k,J771
772,1.4,94.465,-41.8,4.865,5228.1,$215k,J772
773,-3,92.713,-33,0.707,5023.5,$45k,J773
774,1.1,93.994,-36.4,4.857,5191,$105k,J774
775,1.4,93.918,-42.7,4.968,5228.1,$95k,J775
776,-1.8,92.893,-46.2,1.266,5099.1,$165k,J776
777,-0.1,93.2,-42,4.076,5195.8,$65k,J777
778,-0.1,93.2,-42,4.153,5195.8,$65k,J778
779,1.4,93.918,-42.7,4.961,5228.1,$85k,J779
780,-2.9,92.963,-40.8,1.281,5076.2,$65k,J780
781,-1.8,92.893,-46.2,1.266,5099.1,$185k,J781
782,1.4,93.444,-36.1,4.965,5228.1,$95k,J782
783,-1.8,92.893,-46.2,1.25,5099.1,$55k,J783
784,1.4,94.465,-41.8,4.961,5228.1,$45k,J784
785,-1.8,92.893,-46.2,1.334,5099.1,$35k,J785
786,-1.8,92.893,-46.2,1.344,5099.1,$125k,J786
787,1.4,93.918,-42.7,4.963,5228.1,$165k,J787
788,1.4,94.465,-41.8,4.959,5228.1,$165k,J788
789,-0.1,93.2,-42,4.12,5195.8,$285k,J789
790,1.4,93.918,-42.7,4.968,5228.1,$55k,J790
791,1.4,93.444,-36.1,4.966,5228.1,$185k,J791
792,1.1,93.994,-36.4,4.855,5191,$95k,J792
793,-1.8,92.893,-46.2,1.299,5099.1,$145k,J793
794,-1.8,92.893,-46.2,1.344,5099.1,$145k,J794
795,-1.8,93.369,-34.8,0.646,5008.7,$185k,J795
796,1.4,93.918,-42.7,4.96,5228.1,$45k,J796
797,-1.1,94.601,-49.5,1.043,4963.6,$215k,J797
798,-1.7,94.215,-40.3,0.881,4991.6,$45k,J798
799,-1.7,94.027,-38.3,0.904,4991.6,$85k,J799
800,-1.8,92.893,-46.2,1.281,5099.1,$245k,J800
801,1.4,94.465,-41.8,4.962,5228.1,$65k,J801
802,-1.8,93.075,-47.1,1.405,5099.1,$125k,J802
803,-1.8,92.893,-46.2,1.281,5099.1,$285k,J803
804,1.4,93.444,-36.1,4.968,5228.1,$145k,J804
805,-0.1,93.2,-42,4.076,5195.8,$185k,J805
806,1.4,94.465,-41.8,4.955,5228.1,$105k,J806
807,1.1,93.994,-36.4,4.857,5191,$95k,J807
808,1.4,93.444,-36.1,4.964,5228.1,$215k,J808
809,-1.8,93.075,-47.1,1.483,5099.1,$65k,J809
810,-1.8,92.893,-46.2,1.281,5099.1,$285k,J810
811,1.4,94.465,-41.8,4.865,5228.1,$185k,J811
812,-1.8,92.893,-46.2,1.244,5099.1,$165k,J812
813,1.4,93.918,-42.7,4.961,5228.1,$35k,J813
814,-1.8,92.893,-46.2,1.354,5099.1,$145k,J814
815,-1.8,92.893,-46.2,1.244,5099.1,$95k,J815
816,1.4,93.918,-42.7,4.962,5228.1,$125k,J816
817,1.4,93.444,-36.1,4.965,5228.1,$105k,J817
818,1.4,93.444,-36.1,4.966,5228.1,$105k,J818
819,1.4,93.918,-42.7,4.96,5228.1,$145k,J819
820,-0.1,93.2,-42,4.076,5195.8,$45k,J820
821,1.4,93.918,-42.7,4.963,5228.1,$55k,J821
822,1.4,93.444,-36.1,4.968,5228.1,$215k,J822
823,1.1,93.994,-36.4,4.86,5191,$165k,J823
824,-1.1,94.199,-37.5,0.877,4963.6,$185k,J824
825,-2.9,92.963,-40.8,1.26,5076.2,$125k,J825
826,1.1,93.994,-36.4,4.855,5191,$245k,J826
827,1.1,93.994,-36.4,4.86,5191,$245k,J827
828,1.4,94.465,-41.8,4.96,5228.1,$95k,J828
829,1.4,93.918,-42.7,4.962,5228.1,$215k,J829
830,-1.8,92.893,-46.2,1.327,5099.1,$45k,J830
831,-1.8,92.893,-46.2,1.299,5099.1,$45k,J831
832,-1.1,94.199,-37.5,0.881,4963.6,$85k,J832
833,1.4,93.444,-36.1,4.965,5228.1,$215k,J833
834,1.1,93.994,-36.4,4.856,5191,$285k,J834
835,1.1,93.994,-36.4,4.857,5191,$75k,J835
836,1.1,93.994,-36.4,4.859,5191,$95k,J836
837,1.4,94.465,-41.8,4.959,5228.1,$125k,J837
838,1.4,93.444,-36.1,4.964,5228.1,$35k,J838
839,1.4,93.918,-42.7,4.961,5228.1,$285k,J839
840,1.4,93.918,-42.7,4.961,5228.1,$105k,J840
841,1.4,93.444,-36.1,4.965,5228.1,$105k,J841
842,-1.8,92.893,-46.2,1.299,5099.1,$85k,J842
843,1.1,93.994,-36.4,4.856,5191,$85k,J843
844,-1.8,92.893,-46.2,1.327,5099.1,$125k,J844
845,-1.8,93.075,-47.1,1.405,5099.1,$35k,J845
846,-0.1,93.2,-42,4.076,5195.8,$95k,J846
847,1.4,93.444,-36.1,4.966,5228.1,$165k,J847
848,1.4,93.918,-42.7,4.962,5228.1,$285k,J848
849,-2.9,92.963,-40.8,1.26,5076.2,$65k,J849
850,-3.4,92.379,-29.8,0.773,5017.5,$185k,J850
851,1.4,94.465,-41.8,4.958,5228.1,$55k,J851
852,-1.1,94.199,-37.5,0.879,4963.6,$185k,J852
853,1.4,93.918,-42.7,4.96,5228.1,$75k,J853
854,1.4,94.465,-41.8,4.959,5228.1,$245k,J854
855,1.4,93.918,-42.7,4.96,5228.1,$35k,J855
856,1.4,93.444,-36.1,4.966,5228.1,$65k,J856
857,-1.8,92.893,-46.2,1.344,5099.1,$45k,J857
858,1.1,93.994,-36.4,4.856,5191,$75k,J858
859,-1.8,92.893,-46.2,1.281,5099.1,$245k,J859
860,-0.1,93.2,-42,4.153,5195.8,$65k,J860
861,-1.8,93.876,-40,0.668,5008.7,$85k,J861
862,-2.9,92.201,-31.4,0.825,5076.2,$45k,J862
863,-0.1,93.2,-42,4.076,5195.8,$65k,J863
864,-1.8,92.893,-46.2,1.291,5099.1,$165k,J864
865,1.1,93.994,-36.4,4.857,5191,$45k,J865
866,1.1,93.994,-36.4,4.855,5191,$55k,J866
867,1.1,93.994,-36.4,4.857,5191,$245k,J867
868,1.4,94.465,-41.8,4.967,5228.1,$125k,J868
869,-1.8,92.893,-46.2,1.334,5099.1,$285k,J869
870,-1.8,92.893,-46.2,1.344,5099.1,$85k,J870
871,1.1,93.994,-36.4,4.856,5191,$85k,J871
872,1.4,93.918,-42.7,4.96,5228.1,$165k,J872
873,1.4,93.918,-42.7,4.963,5228.1,$145k,J873
874,1.4,94.465,-41.8,4.865,5228.1,$35k,J874
875,-1.8,93.075,-47.1,1.435,5099.1,$125k,J875
876,-1.8,92.893,-46.2,1.266,5099.1,$165k,J876
877,1.1,93.994,-36.4,4.857,5191,$75k,J877
878,-0.1,93.2,-42,4.021,5195.8,$285k,J878
879,1.4,94.465,-41.8,4.865,5228.1,$285k,J879
880,1.1,93.994,-36.4,4.858,5191,$55k,J880
881,-0.1,93.2,-42,4.191,5195.8,$75k,J881
882,1.1,93.994,-36.4,4.857,5191,$75k,J882
883,-0.1,93.2,-42,4.076,5195.8,$85k,J883
884,1.4,93.918,-42.7,4.962,5228.1,$35k,J884
885,1.1,93.994,-36.4,4.859,5191,$45k,J885
886,1.1,93.994,-36.4,4.86,5191,$85k,J886
887,1.4,93.918,-42.7,4.96,5228.1,$145k,J887
888,1.4,94.465,-41.8,4.961,5228.1,$125k,J888
889,1.4,93.444,-36.1,4.966,5228.1,$35k,J889
890,-1.7,94.027,-38.3,0.904,4991.6,$245k,J890
891,1.4,94.465,-41.8,4.961,5228.1,$55k,J891
892,-3.4,92.431,-26.9,0.72,5017.5,$245k,J892
893,-1.8,92.893,-46.2,1.291,5099.1,$245k,J893
894,-1.8,93.075,-47.1,1.405,5099.1,$285k,J894
895,1.4,93.444,-36.1,4.97,5228.1,$55k,J895
896,-1.8,92.893,-46.2,1.25,5099.1,$35k,J896
897,1.1,93.994,-36.4,4.856,5191,$215k,J897
898,1.4,94.465,-41.8,4.958,5228.1,$85k,J898
899,1.1,93.994,-36.4,4.857,5191,$145k,J899
900,-1.7,94.027,-38.3,0.9,4991.6,$105k,J900
901,-1.8,92.893,-46.2,1.281,5099.1,$125k,J901
902,1.4,93.918,-42.7,4.963,5228.1,$85k,J902
903,1.4,94.465,-41.8,4.961,5228.1,$185k,J903
