client_id,campaign,pdays,previous,poutcome,outcome
894,5,83,1,nonexistent,no
895,2,32,1,nonexistent,no
896,0,240,0,nonexistent,no
897,4,116,0,nonexistent,no
898,2,118,1,nonexistent,no
899,2,60,1,nonexistent,no
900,1,78,0,nonexistent,no
901,9,215,0,nonexistent,no
902,6,214,1,nonexistent,no
903,0,245,0,nonexistent,no
904,9,229,0,success,no
905,5,232,0,nonexistent,no
906,6,58,1,nonexistent,no
907,2,3,1,nonexistent,no
908,4,42,1,nonexistent,no
909,2,174,1,nonexistent,yes
910,3,206,1,nonexistent,no
911,1,82,1,nonexistent,no
912,7,180,1,failure,no
913,7,17,0,nonexistent,no
914,2,177,0,nonexistent,no
915,4,53,0,failure,no
916,8,127,0,failure,no
917,6,142,1,nonexistent,no
918,3,243,0,nonexistent,no
919,1,45,0,failure,no
920,2,129,0,failure,no
921,8,146,1,failure,no
922,3,9,0,nonexistent,no
923,1,104,0,nonexistent,no
924,7,50,1,nonexistent,no
925,8,48,0,nonexistent,no
926,9,54,1,nonexistent,no
927,8,19,1,nonexistent,no
928,9,105,0,failure,no
929,8,50,1,nonexistent,no
930,8,159,1,nonexistent,no
931,6,244,0,nonexistent,no
932,6,167,0,nonexistent,no
933,5,13,0,nonexistent,no
934,2,39,0,nonexistent,no
935,9,36,1,nonexistent,no
936,6,51,1,nonexistent,no
937,3,45,0,nonexistent,yes
938,9,105,1,nonexistent,no
939,1,197,0,failure,no
940,3,74,0,nonexistent,no
941,3,215,1,nonexistent,no
942,0,9,0,nonexistent,no
943,5,142,1,nonexistent,no
944,8,3,0,nonexistent,yes
945,4,0,1,nonexistent,no
946,7,164,1,nonexistent,no
947,1,244,1,nonexistent,no
948,9,171,0,success,yes
949,8,58,1,nonexistent,no
950,3,227,0,nonexistent,no
951,9,82,0,nonexistent,no
952,6,44,1,nonexistent,no
953,4,199,1,failure,no
954,4,164,0,nonexistent,no
955,5,26,1,nonexistent,yes
956,3,182,1,nonexistent,no
957,4,158,1,nonexistent,no
958,4,182,0,failure,no
959,7,185,1,nonexistent,no
960,6,165,0,nonexistent,no
961,7,210,0,nonexistent,no
962,5,98,0,nonexistent,no
963,4,109,1,nonexistent,no
964,5,6,1,failure,no
965,7,67,0,nonexistent,no
966,3,10,0,failure,yes
967,7,166,0,failure,no
968,9,160,1,nonexistent,no
969,1,189,0,nonexistent,yes
970,9,225,0,nonexistent,no
971,1,30,0,failure,yes
972,0,40,0,nonexistent,no
973,1,144,1,failure,no
974,0,201,0,nonexistent,no
975,6,41,0,nonexistent,no
976,7,95,1,nonexistent,no
977,3,174,1,failure,no
978,4,32,0,nonexistent,yes
979,0,168,0,nonexistent,no
980,9,118,0,nonexistent,no
981,5,213,1,nonexistent,no
982,2,177,1,nonexistent,no
983,3,143,0,nonexistent,no
984,1,150,0,nonexistent,no
985,8,16,1,nonexistent,no
986,8,140,0,nonexistent,no
987,2,3,1,nonexistent,no
988,2,45,0,nonexistent,no
989,6,108,0,failure,no
990,0,196,1,nonexistent,no
991,0,155,1,nonexistent,no
992,0,159,1,nonexistent,no
993,5,5,1,nonexistent,no
994,2,27,0,nonexistent,no
995,0,247,1,success,no
996,9,61,1,failure,no
997,6,3,0,nonexistent,no
998,2,207,1,nonexistent,yes
999,2,167,0,nonexistent,no
1000,0,117,0,nonexistent,no
1001,8,247,0,failure,yes
1002,8,69,0,nonexistent,yes
1003,5,60,0,nonexistent,no
1004,9,235,0,nonexistent,no
1005,9,0,0,nonexistent,yes
1006,4,86,1,nonexistent,yes
1007,7,101,1,nonexistent,yes
1008,6,93,0,nonexistent,no
1009,7,67,1,nonexistent,no
1010,5,98,1,nonexistent,no
1011,1,9,1,nonexistent,no
1012,5,54,0,failure,no
1013,2,140,1,nonexistent,no
1014,2,179,1,nonexistent,no
1015,2,61,0,nonexistent,no
1016,9,194,1,nonexistent,no
1017,6,184,0,nonexistent,no
1018,9,152,1,nonexistent,no
1019,4,219,1,failure,no
1020,9,141,0,nonexistent,no
1021,9,222,1,nonexistent,no
1022,0,168,0,failure,no
1023,2,105,1,success,no
1024,1,110,1,nonexistent,no
1025,0,63,1,nonexistent,no
1026,3,108,0,nonexistent,no
1027,9,34,0,nonexistent,no
1028,0,106,1,nonexistent,yes
1029,7,221,1,nonexistent,no
1030,5,122,1,nonexistent,no
1031,3,146,0,nonexistent,no
1032,6,36,0,nonexistent,no
1033,3,59,0,nonexistent,no
1034,4,66,1,nonexistent,no
1035,5,227,0,nonexistent,no
1036,3,97,0,nonexistent,no
1037,8,158,0,nonexistent,no
1038,0,45,0,nonexistent,no
1039,0,196,0,nonexistent,no
1040,8,188,1,failure,no
1041,7,177,0,nonexistent,no
1042,0,233,1,nonexistent,no
1043,5,142,0,nonexistent,no
1044,8,117,0,nonexistent,no
1045,8,29,1,nonexistent,no
1046,2,7,0,failure,yes
1047,7,214,0,success,yes
1048,3,218,1,nonexistent,no
1049,8,160,1,nonexistent,no
1050,0,4,1,nonexistent,no
1051,8,120,1,nonexistent,no
1052,7,75,1,nonexistent,no
1053,6,160,0,nonexistent,no
1054,5,30,1,nonexistent,no
1055,7,25,0,nonexistent,no
1056,2,151,1,failure,no
1057,9,208,1,nonexistent,no
1058,5,89,0,nonexistent,no
1059,1,100,1,nonexistent,no
1060,0,178,1,nonexistent,no
1061,5,123,1,nonexistent,no
1062,6,252,0,nonexistent,no
1063,8,64,1,failure,no
1064,8,205,0,nonexistent,no
1065,8,196,0,nonexistent,no
1066,7,239,1,nonexistent,no
1067,0,108,0,failure,no
1068,3,111,1,nonexistent,no
1069,9,95,1,nonexistent,no
1070,2,132,0,nonexistent,no
1071,1,52,0,nonexistent,no
1072,7,179,1,nonexistent,no
1073,1,226,1,nonexistent,no
1074,7,15,0,nonexistent,no
1075,1,119,0,nonexistent,yes
1076,8,17,1,nonexistent,no
1077,4,195,0,nonexistent,no
1078,1,129,0,nonexistent,no
1079,4,158,1,nonexistent,no
1080,2,102,1,nonexistent,no
1081,0,132,0,failure,no
1082,4,112,1,nonexistent,no
1083,7,38,0,nonexistent,no
1084,9,2,0,nonexistent,no
1085,5,106,0,nonexistent,no
1086,5,10,1,nonexistent,no
1087,0,236,1,nonexistent,no
1088,2,235,1,nonexistent,yes
1089,4,136,1,success,yes
1090,7,227,1,nonexistent,no
1091,0,35,0,nonexistent,no
1092,5,101,1,nonexistent,no
1093,9,189,0,nonexistent,no
1094,2,33,1,nonexistent,no
1095,7,215,1,nonexistent,no
1096,2,179,1,nonexistent,no
1097,6,169,1,failure,yes
1098,0,46,0,nonexistent,no
1099,1,253,0,success,no
1100,9,78,0,nonexistent,no
1101,3,60,0,nonexistent,no
1102,0,110,1,nonexistent,no
1103,2,85,0,nonexistent,no
1104,7,26,0,nonexistent,yes
1105,4,252,1,nonexistent,no
1106,5,191,0,failure,yes
1107,8,178,0,nonexistent,no
1108,2,79,0,nonexistent,no
1109,3,3,1,failure,yes
1110,8,233,0,nonexistent,no
1111,9,116,0,nonexistent,no
1112,1,90,0,nonexistent,no
1113,9,49,1,nonexistent,no
1114,9,229,1,failure,no
1115,4,159,0,nonexistent,no
1116,0,256,1,success,no
1117,5,250,0,nonexistent,no
1118,2,89,1,nonexistent,no
1119,1,92,0,nonexistent,no
1120,5,212,1,nonexistent,yes
1121,4,48,0,nonexistent,no
1122,3,223,1,nonexistent,yes
1123,6,97,1,nonexistent,no
1124,7,112,1,nonexistent,no
1125,7,38,1,nonexistent,no
1126,0,46,1,nonexistent,no
1127,7,150,1,nonexistent,no
1128,7,131,1,nonexistent,no
1129,2,209,1,nonexistent,no
1130,1,7,0,nonexistent,yes
1131,5,6,0,nonexistent,no
1132,7,71,1,nonexistent,no
1133,2,87,0,nonexistent,no
1134,7,144,0,failure,no
1135,7,151,1,nonexistent,no
1136,7,103,1,nonexistent,no
1137,6,198,1,nonexistent,no
1138,0,205,0,nonexistent,no
1139,2,175,0,nonexistent,no
1140,6,126,1,nonexistent,no
1141,7,251,1,nonexistent,no
1142,8,2,0,nonexistent,no
1143,2,233,1,nonexistent,no
1144,2,190,0,nonexistent,no
1145,1,256,1,nonexistent,no
1146,9,162,1,nonexistent,no
1147,4,29,1,failure,no
1148,6,75,1,nonexistent,no
1149,2,166,0,failure,no
1150,5,134,0,nonexistent,no
1151,2,145,0,nonexistent,no
1152,3,90,1,nonexistent,no
1153,4,126,0,nonexistent,no
1154,6,135,1,nonexistent,no
1155,3,255,1,failure,no
1156,8,43,1,nonexistent,no
1157,4,71,1,nonexistent,no
1158,8,70,1,nonexistent,no
1159,3,165,1,nonexistent,no
1160,6,204,0,nonexistent,no
1161,3,8,1,nonexistent,no
1162,2,222,0,nonexistent,no
1163,4,57,1,nonexistent,no
1164,3,136,1,nonexistent,no
1165,8,147,0,nonexistent,no
1166,3,181,1,nonexistent,no
1167,6,20,1,nonexistent,no
1168,1,207,0,nonexistent,no
1169,2,167,0,nonexistent,no
1170,4,128,1,nonexistent,no
1171,0,180,0,nonexistent,no
1172,9,192,1,nonexistent,no
1173,9,73,0,nonexistent,no
1174,2,193,0,failure,no
1175,3,9,1,nonexistent,no
1176,0,253,0,nonexistent,yes
1177,9,92,1,nonexistent,no
1178,1,156,1,nonexistent,no
1179,2,25,0,nonexistent,no
1180,8,152,1,nonexistent,no
1181,8,14,0,failure,no
1182,3,104,1,nonexistent,no
1183,0,67,0,nonexistent,no
1184,2,3,0,success,no
1185,3,148,0,nonexistent,no
1186,1,149,0,nonexistent,no
1187,5,104,1,nonexistent,no
1188,8,221,1,nonexistent,no
1189,6,127,1,nonexistent,yes
1190,2,171,1,failure,yes
1191,7,6,1,failure,no
1192,7,235,0,nonexistent,no
1193,2,71,0,nonexistent,no
1194,8,120,0,nonexistent,no
1195,6,17,1,nonexistent,no
1196,2,82,0,nonexistent,no
1197,2,179,0,nonexistent,no
1198,8,222,0,nonexistent,no
1199,7,244,1,nonexistent,no
1200,2,214,1,nonexistent,no
1201,9,247,1,nonexistent,no
1202,9,189,1,nonexistent,no
1203,5,140,1,nonexistent,no
1204,2,135,0,nonexistent,no
1205,9,77,0,nonexistent,no
1206,6,32,0,nonexistent,no
1207,4,13,1,nonexistent,no
1208,9,83,1,nonexistent,no
1209,2,29,1,nonexistent,no
1210,9,107,0,nonexistent,no
1211,5,246,0,nonexistent,no
1212,2,215,1,nonexistent,no
1213,7,255,1,nonexistent,no
1214,9,42,0,nonexistent,no
1215,8,59,0,failure,no
1216,7,21,1,nonexistent,no
1217,6,23,1,nonexistent,no
1218,9,133,1,nonexistent,no
1219,5,199,1,nonexistent,no
1220,9,48,0,nonexistent,no
1221,4,186,0,nonexistent,no
1222,1,153,1,nonexistent,no
1223,4,118,1,nonexistent,no
1224,5,90,0,nonexistent,no
1225,4,220,1,nonexistent,no
1226,2,105,1,nonexistent,no
1227,3,184,1,nonexistent,no
1228,0,49,1,failure,no
1229,4,158,0,nonexistent,no
1230,1,252,0,nonexistent,no
1231,9,24,1,nonexistent,yes
1232,2,241,1,nonexistent,no
1233,0,52,0,nonexistent,no
1234,0,104,0,nonexistent,no
1235,1,104,1,success,no
1236,2,168,0,nonexistent,no
1237,9,109,0,nonexistent,no
1238,8,121,0,nonexistent,no
1239,2,215,0,nonexistent,no
1240,7,126,1,nonexistent,no
1241,6,234,1,nonexistent,no
1242,4,229,0,nonexistent,yes
1243,6,126,0,nonexistent,no
1244,3,194,0,nonexistent,no
1245,0,256,1,nonexistent,no
1246,0,107,1,nonexistent,no
1247,1,45,1,nonexistent,no
1248,7,209,1,nonexistent,no
1249,9,33,1,nonexistent,no
1250,0,45,0,failure,no
1251,7,241,0,nonexistent,no
1252,2,115,1,nonexistent,no
1253,2,112,0,nonexistent,no
1254,5,147,1,nonexistent,no
1255,0,220,0,nonexistent,no
1256,3,201,1,nonexistent,no
1257,3,181,0,nonexistent,no
1258,4,154,0,success,no
1259,0,90,0,nonexistent,no
1260,0,36,1,nonexistent,yes
1261,4,139,0,failure,no
1262,7,105,0,nonexistent,no
1263,3,212,0,nonexistent,no
1264,5,123,1,nonexistent,no
1265,7,247,0,nonexistent,no
1266,1,193,1,nonexistent,no
1267,3,182,1,nonexistent,no
1268,2,61,0,nonexistent,no
1269,7,100,0,nonexistent,no
1270,6,21,0,failure,no
1271,5,214,1,nonexistent,no
1272,3,107,0,nonexistent,no
1273,1,78,1,success,yes
1274,0,194,1,nonexistent,no
1275,0,190,0,nonexistent,no
1276,3,69,0,nonexistent,no
1277,4,145,1,nonexistent,no
1278,8,6,0,nonexistent,no
1279,6,137,0,nonexistent,no
1280,5,231,1,nonexistent,no
1281,6,82,1,nonexistent,no
1282,1,86,1,nonexistent,no
1283,7,22,0,nonexistent,no
1284,7,182,1,failure,yes
1285,0,205,1,nonexistent,no
1286,5,105,1,nonexistent,no
1287,3,236,1,nonexistent,no
1288,9,29,1,nonexistent,no
1289,4,99,1,nonexistent,no
1290,9,134,1,nonexistent,no
1291,3,162,0,failure,no
1292,9,199,0,nonexistent,no
1293,2,20,1,nonexistent,no
1294,3,185,0,nonexistent,no
1295,6,184,0,nonexistent,no
1296,1,243,0,nonexistent,no
1297,7,6,1,nonexistent,no
1298,3,243,0,nonexistent,no
1299,9,114,0,failure,yes
1300,5,15,1,nonexistent,no
1301,2,50,1,nonexistent,no
1302,9,148,0,nonexistent,no
1303,1,1,0,nonexistent,no
1304,2,196,0,nonexistent,no
1305,2,132,0,nonexistent,no
1306,4,247,0,failure,no
1307,7,130,1,nonexistent,no
1308,2,60,0,nonexistent,no
1309,9,188,1,nonexistent,no
1310,0,13,1,nonexistent,no
1311,6,195,1,nonexistent,no
1312,8,42,0,nonexistent,no
1313,6,70,1,nonexistent,no
1314,0,124,0,nonexistent,no
1315,3,50,1,nonexistent,yes
1316,1,120,0,nonexistent,no
1317,4,133,1,nonexistent,no
1318,6,58,1,nonexistent,no
1319,4,136,1,nonexistent,no
1320,1,125,1,nonexistent,no
1321,7,141,0,nonexistent,yes
1322,9,17,0,nonexistent,no
1323,5,66,1,nonexistent,no
1324,0,193,1,nonexistent,no
1325,4,23,1,nonexistent,no
1326,7,200,1,nonexistent,no
1327,1,163,0,nonexistent,no
1328,4,17,1,nonexistent,no
1329,7,210,0,nonexistent,no
1330,2,189,0,nonexistent,no
1331,6,33,0,failure,no
1332,3,176,0,failure,no
1333,2,227,1,failure,no
1334,6,145,0,nonexistent,no
1335,8,124,0,nonexistent,no
1336,3,2,0,nonexistent,no
1337,9,148,1,nonexistent,no
1338,2,129,0,nonexistent,no
1339,8,6,0,nonexistent,no
1340,5,37,1,nonexistent,no
1341,8,226,0,nonexistent,no
1342,3,156,1,nonexistent,no
1343,8,14,1,nonexistent,no
1344,3,173,0,nonexistent,no
1345,9,134,0,nonexistent,no
1346,8,123,0,nonexistent,no
1347,4,197,1,nonexistent,no
1348,8,212,0,nonexistent,no
1349,2,228,0,nonexistent,no
1350,0,230,0,nonexistent,no
1351,1,156,1,nonexistent,no
1352,5,256,0,nonexistent,yes
1353,2,101,1,failure,no
1354,3,151,1,nonexistent,no
1355,8,248,0,nonexistent,no
1356,7,186,1,nonexistent,no
1357,7,222,0,failure,no
1358,2,14,1,failure,no
1359,7,239,1,nonexistent,no
1360,5,94,1,nonexistent,no
1361,3,54,0,nonexistent,no
1362,0,163,0,nonexistent,no
1363,0,20,1,failure,no
1364,4,223,1,nonexistent,no
1365,4,151,1,nonexistent,no
1366,2,47,1,nonexistent,no
1367,4,46,1,nonexistent,no
1368,1,67,1,nonexistent,yes
1369,6,116,0,nonexistent,no
1370,0,189,0,nonexistent,no
1371,1,206,1,nonexistent,no
1372,0,233,1,nonexistent,yes
1373,4,32,0,nonexistent,no
1374,7,181,0,nonexistent,no
1375,5,167,1,nonexistent,yes
1376,0,85,1,nonexistent,no
1377,0,14,0,nonexistent,no
1378,8,129,0,nonexistent,no
1379,3,54,1,nonexistent,no
1380,1,74,0,nonexistent,no
1381,9,79,0,nonexistent,no
1382,1,60,1,nonexistent,no
1383,3,190,0,nonexistent,no
1384,3,180,0,nonexistent,no
1385,7,221,0,nonexistent,no
1386,5,237,1,nonexistent,no
1387,8,105,0,nonexistent,no
1388,8,141,1,nonexistent,no
1389,4,32,0,nonexistent,no
1390,3,206,1,success,no
1391,9,59,1,nonexistent,no
1392,8,76,0,nonexistent,no
1393,5,3,0,nonexistent,yes
1394,1,214,0,failure,no
1395,4,217,1,failure,no
1396,7,84,1,nonexistent,no
1397,7,131,1,nonexistent,no
1398,6,234,0,nonexistent,no
1399,6,52,0,nonexistent,no
1400,7,141,1,nonexistent,no
1401,9,153,0,nonexistent,no
1402,2,70,0,nonexistent,no
1403,5,56,0,nonexistent,yes
1404,8,155,1,nonexistent,no
1405,6,228,1,nonexistent,yes
1406,9,141,0,nonexistent,no
1407,9,169,0,nonexistent,no
1408,9,156,1,nonexistent,no
1409,5,228,1,nonexistent,no
1410,3,8,0,nonexistent,yes
1411,3,39,1,nonexistent,no
1412,3,247,1,nonexistent,no
1413,0,57,1,nonexistent,no
1414,7,244,1,failure,no
1415,8,217,1,nonexistent,yes
1416,8,25,1,nonexistent,no
1417,6,5,1,nonexistent,no
1418,7,214,0,nonexistent,no
1419,9,7,0,nonexistent,no
1420,1,207,1,nonexistent,no
1421,8,176,0,nonexistent,no
1422,6,181,0,nonexistent,no
1423,1,38,0,nonexistent,no
1424,8,176,0,nonexistent,no
1425,5,78,1,nonexistent,no
1426,5,111,0,failure,yes
1427,0,230,0,nonexistent,no
1428,5,82,1,nonexistent,no
1429,4,96,1,nonexistent,no
1430,6,235,1,nonexistent,no
1431,3,187,1,nonexistent,no
1432,1,222,1,nonexistent,no
1433,0,143,0,nonexistent,no
1434,9,117,1,nonexistent,no
1435,8,207,1,nonexistent,yes
1436,9,190,0,nonexistent,no
1437,1,249,0,nonexistent,no
1438,7,40,1,nonexistent,no
1439,6,215,0,nonexistent,no
1440,9,200,1,failure,no
1441,2,39,0,nonexistent,no
1442,6,172,1,nonexistent,no
1443,0,227,1,nonexistent,no
1444,2,254,1,nonexistent,no
1445,2,31,1,nonexistent,no
1446,8,236,0,nonexistent,no
1447,9,87,0,nonexistent,no
1448,7,39,0,nonexistent,no
1449,6,166,0,nonexistent,no
1450,6,119,1,failure,no
1451,1,21,1,nonexistent,no
1452,9,8,0,nonexistent,no
1453,2,213,1,failure,no
1454,2,4,1,nonexistent,no
1455,7,75,0,nonexistent,no
1456,6,210,0,nonexistent,no
1457,4,81,0,failure,no
1458,5,246,0,nonexistent,no
1459,1,195,0,nonexistent,no
1460,5,103,1,failure,no
1461,6,84,1,nonexistent,no
1462,5,154,0,nonexistent,no
1463,7,115,0,nonexistent,no
1464,8,211,0,nonexistent,no
1465,0,55,0,success,no
1466,8,132,0,nonexistent,no
1467,5,19,0,nonexistent,no
1468,1,205,1,nonexistent,no
1469,4,12,1,nonexistent,no
1470,8,212,0,failure,no
1471,8,15,0,nonexistent,no
1472,5,243,1,nonexistent,no
1473,6,246,1,failure,no
1474,6,109,1,nonexistent,no
1475,5,20,0,nonexistent,no
1476,5,215,0,nonexistent,no
1477,8,64,1,nonexistent,no
1478,7,33,1,nonexistent,no
1479,1,41,1,nonexistent,no
1480,0,132,1,nonexistent,no
1481,7,68,1,failure,no
1482,6,155,0,nonexistent,no
1483,0,106,0,nonexistent,no
1484,2,232,0,nonexistent,no
1485,7,0,0,nonexistent,no
1486,9,205,0,success,yes
1487,1,35,0,nonexistent,yes
1488,7,44,0,nonexistent,no
1489,3,223,0,nonexistent,no
1490,2,158,0,nonexistent,no
1491,4,169,0,nonexistent,no
1492,1,170,1,nonexistent,yes
1493,4,184,1,nonexistent,no
1494,3,174,1,nonexistent,yes
1495,0,242,0,nonexistent,no
1496,6,200,1,nonexistent,no
1497,5,169,1,nonexistent,no
1498,3,136,1,nonexistent,no
1499,4,164,0,nonexistent,no
1500,0,133,0,nonexistent,no
1501,0,60,1,nonexistent,no
1502,8,139,1,nonexistent,no
1503,1,230,0,nonexistent,no
1504,5,18,0,nonexistent,no
1505,2,155,1,nonexistent,no
1506,8,243,0,nonexistent,no
1507,7,164,0,nonexistent,no
1508,3,84,0,nonexistent,no
1509,3,2,0,failure,no
1510,8,166,0,nonexistent,no
1511,5,68,1,nonexistent,no
1512,6,213,1,nonexistent,no
1513,2,33,1,nonexistent,yes
1514,0,70,0,success,yes
1515,6,125,1,nonexistent,no
1516,0,40,0,nonexistent,no
1517,8,234,1,nonexistent,no
1518,2,192,0,nonexistent,no
1519,1,26,0,nonexistent,no
1520,5,1,1,failure,no
1521,8,121,1,nonexistent,no
1522,2,41,0,nonexistent,no
1523,5,212,1,nonexistent,no
1524,9,68,0,nonexistent,no
1525,3,90,0,nonexistent,no
1526,9,202,0,failure,no
1527,9,132,0,nonexistent,no
1528,6,55,1,nonexistent,no
1529,4,86,1,nonexistent,no
1530,5,237,1,nonexistent,no
1531,4,244,0,nonexistent,no
1532,1,155,1,nonexistent,yes
1533,1,209,0,failure,no
1534,9,85,0,nonexistent,no
1535,2,34,1,nonexistent,no
1536,0,234,1,nonexistent,no
1537,2,138,0,nonexistent,no
1538,6,198,1,nonexistent,no
1539,1,256,0,nonexistent,no
1540,8,215,1,nonexistent,no
1541,3,115,1,nonexistent,yes
1542,5,91,0,nonexistent,yes
1543,2,96,0,nonexistent,no
1544,6,62,0,nonexistent,no
1545,6,105,1,nonexistent,no
1546,8,249,1,nonexistent,no
1547,4,245,0,nonexistent,no
1548,7,71,0,nonexistent,no
1549,6,231,0,nonexistent,no
1550,5,197,0,nonexistent,no
1551,5,181,0,nonexistent,no
1552,4,4,0,failure,no
1553,1,166,1,nonexistent,no
1554,4,81,0,nonexistent,no
1555,1,136,0,nonexistent,yes
1556,5,114,0,nonexistent,no
1557,5,202,1,nonexistent,no
1558,8,223,1,nonexistent,no
1559,6,135,0,nonexistent,no
1560,3,31,0,nonexistent,no
1561,7,104,0,nonexistent,no
1562,3,189,0,nonexistent,no
1563,6,99,1,nonexistent,no
1564,5,129,0,nonexistent,no
1565,0,31,0,nonexistent,no
1566,2,43,1,nonexistent,no
1567,4,228,0,nonexistent,no
1568,0,92,1,nonexistent,no
1569,4,9,0,nonexistent,no
1570,3,31,1,nonexistent,no
1571,8,214,1,nonexistent,yes
1572,6,164,0,nonexistent,no
1573,5,120,0,nonexistent,yes
1574,3,246,0,nonexistent,no
1575,5,80,0,nonexistent,no
1576,4,7,0,nonexistent,no
1577,5,127,0,success,yes
1578,1,74,1,nonexistent,no
1579,6,217,1,nonexistent,no
1580,4,82,0,nonexistent,no
1581,5,240,1,nonexistent,no
1582,3,44,0,nonexistent,no
1583,7,241,0,nonexistent,no
1584,4,6,0,nonexistent,no
1585,9,184,1,failure,no
1586,5,4,0,nonexistent,no
1587,1,180,0,nonexistent,no
1588,3,14,1,nonexistent,no
1589,3,229,0,nonexistent,no
1590,5,223,1,nonexistent,no
1591,2,193,0,failure,no
1592,7,53,0,success,yes
1593,5,102,1,nonexistent,no
1594,4,225,0,nonexistent,yes
1595,6,87,0,nonexistent,no
1596,0,155,0,nonexistent,no
1597,2,104,0,nonexistent,yes
1598,5,108,1,nonexistent,no
1599,4,92,0,nonexistent,no
1600,4,238,1,nonexistent,yes
1601,4,0,1,nonexistent,no
1602,9,218,1,nonexistent,no
1603,8,65,0,nonexistent,no
1604,0,87,1,nonexistent,no
1605,9,111,1,nonexistent,no
1606,2,167,1,nonexistent,no
1607,9,254,0,nonexistent,no
1608,1,119,0,nonexistent,no
1609,1,6,1,nonexistent,yes
1610,4,13,0,success,yes
1611,8,66,1,nonexistent,no
1612,0,71,0,nonexistent,yes
1613,2,76,0,nonexistent,no
1614,9,78,0,nonexistent,no
1615,7,109,1,failure,no
1616,0,226,1,nonexistent,no
1617,9,252,1,nonexistent,yes
1618,1,26,0,nonexistent,no
1619,3,181,0,nonexistent,no
1620,7,44,0,nonexistent,no
1621,3,181,1,nonexistent,no
1622,7,107,0,nonexistent,no
1623,7,51,1,nonexistent,no
1624,8,208,0,nonexistent,no
1625,9,63,1,nonexistent,no
1626,7,51,1,nonexistent,no
1627,4,120,0,nonexistent,no
1628,4,45,0,nonexistent,no
1629,0,247,0,failure,yes
1630,7,185,0,nonexistent,no
1631,1,30,0,nonexistent,no
1632,9,39,0,nonexistent,no
1633,9,72,0,success,yes
1634,5,173,1,nonexistent,no
1635,8,144,0,nonexistent,no
1636,5,71,1,nonexistent,no
1637,8,14,1,nonexistent,no
1638,2,249,0,nonexistent,no
1639,4,205,1,nonexistent,no
