job_id,client_id,job,salary
J1064,1064,blue-collar,$95k
J1065,1065,services,$105k
J1066,1066,student,$85k
J1067,1067,services,$145k
J1068,1068,admin.,$105k
J1069,1069,admin.,$55k
J1070,1070,blue-collar,$35k
J1071,1071,unemployed,$215k
J1072,1072,services,$55k
J1073,1073,admin.,$245k
J1074,1074,management,$45k
J1075,1075,admin.,$85k
J1076,1076,services,$85k
J1077,1077,admin.,$145k
J1078,1078,admin.,$165k
J1079,1079,technician,$165k
J1080,1080,blue-collar,$35k
J1081,1081,self-employed,$35k
J1082,1082,technician,$165k
J1083,1083,unknown,$75k
J1084,1084,blue-collar,$145k
J1085,1085,unemployed,$85k
J1086,1086,blue-collar,$245k
J1087,1087,admin.,$185k
J1088,1088,services,$85k
J1089,1089,self-employed,$65k
J1090,1090,admin.,$285k
J1091,1091,blue-collar,$125k
J1092,1092,blue-collar,$85k
J1093,1093,blue-collar,$165k
J1094,1094,admin.,$185k
J1095,1095,blue-collar,$165k
J1096,1096,admin.,$125k
J1097,1097,management,$65k
J1098,1098,blue-collar,$165k
J1099,1099,admin.,$165k
J1100,1100,technician,$185k
J1101,1101,blue-collar,$285k
J1102,1102,blue-collar,$75k
J1103,1103,admin.,$75k
J1104,1104,blue-collar,$65k
J1105,1105,admin.,$95k
J1106,1106,technician,$215k
J1107,1107,admin.,$75k
J1108,1108,blue-collar,$35k
J1109,1109,unknown,$245k
J1110,1110,entrepreneur,$75k
J1111,1111,retired,$85k
J1112,1112,technician,$215k
J1113,1113,admin.,$165k
J1114,1114,blue-collar,$215k
J1115,1115,blue-collar,$185k
J1116,1116,entrepreneur,$285k
J1117,1117,technician,$145k
J1118,1118,services,$165k
J1119,1119,services,$75k
J1120,1120,admin.,$65k
J1121,1121,self-employed,$215k
J1122,1122,admin.,$65k
J1123,1123,housemaid,$55k
J1124,1124,housemaid,$215k
J1125,1125,technician,$35k
J1126,1126,management,$285k
J1127,1127,blue-collar,$75k
J1128,1128,technician,$85k
J1129,1129,admin.,$105k
J1130,1130,blue-collar,$165k
J1131,1131,blue-collar,$45k
J1132,1132,management,$145k
J1133,1133,admin.,$85k
J1134,1134,management,$45k
J1135,1135,technician,$85k
J1136,1136,services,$125k
J1137,1137,blue-collar,$215k
J1138,1138,retired,$215k
J1139,1139,blue-collar,$75k
J1140,1140,admin.,$45k
J1141,1141,admin.,$65k
J1142,1142,admin.,$285k
J1143,1143,housemaid,$75k
J1144,1144,admin.,$35k
J1145,1145,admin.,$65k
J1146,1146,blue-collar,$145k
J1147,1147,self-employed,$95k
J1148,1148,admin.,$45k
J1149,1149,blue-collar,$65k
J1150,1150,blue-collar,$75k
J1151,1151,entrepreneur,$145k
J1152,1152,admin.,$85k
J1153,1153,admin.,$165k
J1154,1154,unemployed,$245k
J1155,1155,services,$65k
J1156,1156,retired,$165k
J1157,1157,services,$95k
J1158,1158,admin.,$285k
J1159,1159,admin.,$45k
J1160,1160,technician,$245k
J1161,1161,entrepreneur,$85k
J1162,1162,services,$185k
J1163,1163,admin.,$95k
J1164,1164,technician,$55k
J1165,1165,self-employed,$285k
J1166,1166,blue-collar,$215k
J1167,1167,unemployed,$65k
J1168,1168,admin.,$105k
J1169,1169,blue-collar,$85k
J1170,1170,blue-collar,$95k
J1171,1171,admin.,$125k
J1172,1172,blue-collar,$285k
J1173,1173,services,$105k
J1174,1174,blue-collar,$95k
J1175,1175,management,$65k
J1176,1176,blue-collar,$185k
J1177,1177,admin.,$95k
J1178,1178,services,$215k
J1179,1179,housemaid,$215k
J1180,1180,services,$215k
J1181,1181,entrepreneur,$65k
J1182,1182,blue-collar,$55k
J1183,1183,admin.,$125k
J1184,1184,management,$55k
J1185,1185,blue-collar,$35k
J1186,1186,admin.,$85k
J1187,1187,self-employed,$165k
J1188,1188,technician,$125k
J1189,1189,unemployed,$65k
J1190,1190,technician,$45k
J1191,1191,unemployed,$65k
J1192,1192,entrepreneur,$125k
J1193,1193,blue-collar,$95k
J1194,1194,blue-collar,$75k
J1195,1195,admin.,$65k
J1196,1196,services,$55k
J1197,1197,technician,$45k
J1198,1198,entrepreneur,$285k
J1199,1199,management,$85k
J1200,1200,blue-collar,$215k
J1201,1201,housemaid,$245k
J1202,1202,services,$285k
J1203,1203,management,$245k
J1204,1204,services,$45k
J1205,1205,blue-collar,$65k
J1206,1206,blue-collar,$145k
J1207,1207,retired,$125k
J1208,1208,entrepreneur,$45k
J1209,1209,admin.,$185k
J1210,1210,admin.,$145k
J1211,1211,blue-collar,$65k
J1212,1212,blue-collar,$85k
J1213,1213,admin.,$185k
J1214,1214,services,$215k
J1215,1215,entrepreneur,$285k
J1216,1216,retired,$185k
J1217,1217,services,$105k
J1218,1218,admin.,$35k
J1219,1219,technician,$95k
J1220,1220,retired,$215k
J1221,1221,unemployed,$215k
J1222,1222,technician,$215k
J1223,1223,technician,$35k
J1224,1224,housemaid,$185k
J1225,1225,technician,$125k
J1226,1226,services,$125k
J1227,1227,unemployed,$85k
J1228,1228,admin.,$45k
J1229,1229,admin.,$45k
J1230,1230,technician,$125k
J1231,1231,admin.,$285k
J1232,1232,technician,$185k
J1233,1233,technician,$85k
J1234,1234,admin.,$45k
J1235,1235,technician,$35k
J1236,1236,blue-collar,$165k
J1237,1237,services,$85k
J1238,1238,blue-collar,$85k
J1239,1239,technician,$145k
J1240,1240,admin.,$85k
J1241,1241,blue-collar,$85k
J1242,1242,management,$85k
J1243,1243,admin.,$45k
J1244,1244,services,$165k
J1245,1245,blue-collar,$45k
J1246,1246,entrepreneur,$55k
J1247,1247,unemployed,$245k
J1248,1248,self-employed,$75k
J1249,1249,blue-collar,$285k
J1250,1250,self-employed,$125k
J1251,1251,admin.,$45k
J1252,1252,technician,$45k
J1253,1253,admin.,$145k
J1254,1254,blue-collar,$245k
J1255,1255,retired,$75k
J1256,1256,technician,$185k
J1257,1257,self-employed,$285k
J1258,1258,retired,$145k
J1259,1259,services,$65k
J1260,1260,admin.,$215k
J1261,1261,retired,$185k
J1262,1262,admin.,$65k
J1263,1263,blue-collar,$125k
J1264,1264,management,$145k
J1265,1265,student,$95k
J1266,1266,services,$65k
J1267,1267,management,$75k
J1268,1268,blue-collar,$35k
J1269,1269,entrepreneur,$55k
J1270,1270,retired,$75k
J1271,1271,admin.,$55k
J1272,1272,admin.,$185k
J1273,1273,admin.,$245k
J1274,1274,admin.,$55k
J1275,1275,services,$145k
J1276,1276,student,$215k
J1277,1277,blue-collar,$215k
J1278,1278,student,$145k
J1279,1279,admin.,$85k
J1280,1280,blue-collar,$105k
J1281,1281,management,$125k
J1282,1282,blue-collar,$245k
J1283,1283,unknown,$85k
J1284,1284,retired,$65k
J1285,1285,self-employed,$45k
J1286,1286,self-employed,$145k
J1287,1287,management,$165k
J1288,1288,services,$125k
J1289,1289,services,$125k
J1290,1290,retired,$185k
J1291,1291,technician,$145k
J1292,1292,management,$75k
J1293,1293,technician,$85k
J1294,1294,admin.,$75k
J1295,1295,management,$75k
J1296,1296,technician,$45k
J1297,1297,self-employed,$125k
J1298,1298,unemployed,$105k
J1299,1299,management,$45k
J1300,1300,management,$185k
J1301,1301,services,$125k
J1302,1302,services,$165k
J1303,1303,blue-collar,$35k
J1304,1304,admin.,$85k
J1305,1305,blue-collar,$185k
J1306,1306,admin.,$185k
J1307,1307,technician,$145k
J1308,1308,blue-collar,$105k
J1309,1309,management,$85k
J1310,1310,blue-collar,$245k
J1311,1311,technician,$55k
J1312,1312,blue-collar,$125k
J1313,1313,management,$185k
J1314,1314,blue-collar,$215k
J1315,1315,retired,$45k
J1316,1316,retired,$125k
J1317,1317,technician,$85k
J1318,1318,admin.,$35k
J1319,1319,admin.,$245k
J1320,1320,technician,$65k
J1321,1321,admin.,$35k
J1322,1322,technician,$85k
J1323,1323,blue-collar,$185k
J1324,1324,admin.,$55k
J1325,1325,services,$145k
J1326,1326,self-employed,$75k
J1327,1327,blue-collar,$245k
J1328,1328,technician,$45k
J1329,1329,unemployed,$245k
J1330,1330,unknown,$105k
J1331,1331,services,$55k
J1332,1332,admin.,$185k
J1333,1333,admin.,$165k
J1334,1334,retired,$245k
J1335,1335,entrepreneur,$165k
J1336,1336,services,$55k
J1337,1337,services,$55k
J1338,1338,admin.,$85k
J1339,1339,blue-collar,$75k
J1340,1340,services,$185k
J1341,1341,admin.,$245k
J1342,1342,services,$245k
J1343,1343,management,$75k
J1344,1344,management,$145k
J1345,1345,services,$105k
J1346,1346,admin.,$55k
J1347,1347,services,$245k
J1348,1348,admin.,$125k
J1349,1349,blue-collar,$125k
J1350,1350,blue-collar,$95k
J1351,1351,blue-collar,$145k
J1352,1352,unemployed,$55k
J1353,1353,student,$45k
J1354,1354,admin.,$65k
J1355,1355,blue-collar,$55k
J1356,1356,management,$85k
J1357,1357,blue-collar,$245k
J1358,1358,admin.,$145k
J1359,1359,admin.,$65k
J1360,1360,blue-collar,$75k
J1361,1361,blue-collar,$185k
J1362,1362,admin.,$85k
J1363,1363,technician,$45k
J1364,1364,retired,$125k
J1365,1365,services,$105k
J1366,1366,admin.,$45k
J1367,1367,entrepreneur,$285k
J1368,1368,admin.,$45k
J1369,1369,admin.,$145k
J1370,1370,technician,$85k
J1371,1371,services,$65k
J1372,1372,technician,$45k
J1373,1373,management,$95k
J1374,1374,retired,$35k
J1375,1375,admin.,$245k
J1376,1376,services,$85k
J1377,1377,admin.,$165k
J1378,1378,student,$215k
J1379,1379,blue-collar,$75k
J1380,1380,admin.,$45k
J1381,1381,blue-collar,$165k
J1382,1382,services,$55k
J1383,1383,admin.,$55k
J1384,1384,unknown,$65k
J1385,1385,entrepreneur,$105k
J1386,1386,admin.,$125k
J1387,1387,admin.,$105k
J1388,1388,technician,$65k
J1389,1389,admin.,$145k
J1390,1390,technician,$65k
J1391,1391,blue-collar,$245k
J1392,1392,admin.,$165k
J1393,1393,admin.,$285k
J1394,1394,management,$215k
J1395,1395,services,$85k
J1396,1396,management,$215k
J1397,1397,blue-collar,$45k
J1398,1398,admin.,$285k
J1399,1399,technician,$285k
J1400,1400,admin.,$85k
J1401,1401,technician,$65k
J1402,1402,technician,$95k
J1403,1403,admin.,$215k
J1404,1404,admin.,$285k
J1405,1405,admin.,$65k
J1406,1406,blue-collar,$165k
J1407,1407,admin.,$55k
J1408,1408,admin.,$105k
J1409,1409,self-employed,$105k
J1410,1410,admin.,$95k
J1411,1411,technician,$145k
J1412,1412,technician,$165k
J1413,1413,services,$45k
J1414,1414,entrepreneur,$55k
J1415,1415,unemployed,$65k
J1416,1416,blue-collar,$145k
J1417,1417,admin.,$55k
J1418,1418,technician,$125k
J1419,1419,blue-collar,$75k
J1420,1420,services,$55k
J1421,1421,blue-collar,$35k
J1422,1422,blue-collar,$75k
J1423,1423,technician,$45k
J1424,1424,entrepreneur,$65k
J1425,1425,management,$55k
J1426,1426,retired,$95k
J1427,1427,blue-collar,$285k
J1428,1428,unemployed,$185k
J1429,1429,services,$75k
J1430,1430,admin.,$95k
J1431,1431,services,$215k
J1432,1432,admin.,$165k
J1433,1433,blue-collar,$55k
J1434,1434,self-employed,$95k
J1435,1435,blue-collar,$245k
J1436,1436,services,$285k
J1437,1437,admin.,$55k
J1438,1438,entrepreneur,$245k
J1439,1439,admin.,$45k
J1440,1440,admin.,$145k
J1441,1441,technician,$55k
J1442,1442,self-employed,$75k
J1443,1443,services,$215k
J1444,1444,technician,$45k
J1445,1445,housemaid,$35k
J1446,1446,admin.,$185k
J1447,1447,blue-collar,$145k
J1448,1448,blue-collar,$55k
J1449,1449,blue-collar,$55k
J1450,1450,admin.,$105k
J1451,1451,blue-collar,$105k
J1452,1452,services,$285k
J1453,1453,self-employed,$145k
J1454,1454,admin.,$125k
J1455,1455,technician,$165k
J1456,1456,blue-collar,$105k
J1457,1457,services,$165k
J1458,1458,admin.,$285k
J1459,1459,management,$65k
J1460,1460,management,$145k
J1461,1461,admin.,$75k
J1462,1462,blue-collar,$55k
J1463,1463,technician,$85k
J1464,1464,entrepreneur,$185k
J1465,1465,unknown,$185k
J1466,1466,technician,$55k
J1467,1467,services,$165k
J1468,1468,technician,$285k
J1469,1469,retired,$285k
J1470,1470,admin.,$215k
J1471,1471,services,$65k
J1472,1472,technician,$85k
J1473,1473,services,$145k
J1474,1474,technician,$35k
J1475,1475,services,$55k
J1476,1476,services,$125k
J1477,1477,admin.,$105k
J1478,1478,student,$125k
J1479,1479,technician,$95k
J1480,1480,blue-collar,$145k
J1481,1481,management,$95k
J1482,1482,admin.,$45k
J1483,1483,blue-collar,$285k
J1484,1484,blue-collar,$185k
J1485,1485,admin.,$95k
J1486,1486,technician,$75k
J1487,1487,technician,$105k
J1488,1488,services,$185k
J1489,1489,technician,$65k
J1490,1490,retired,$105k
J1491,1491,admin.,$145k
J1492,1492,housemaid,$125k
J1493,1493,technician,$45k
J1494,1494,blue-collar,$35k
J1495,1495,technician,$65k
J1496,1496,management,$85k
J1497,1497,retired,$185k
J1498,1498,technician,$35k
J1499,1499,housemaid,$55k
J1500,1500,admin.,$55k
J1501,1501,admin.,$125k
J1502,1502,admin.,$165k
J1503,1503,admin.,$105k
J1504,1504,technician,$45k
J1505,1505,blue-collar,$245k
J1506,1506,blue-collar,$35k
J1507,1507,technician,$285k
J1508,1508,admin.,$45k
J1509,1509,technician,$45k
J1510,1510,blue-collar,$145k
J1511,1511,student,$145k
J1512,1512,unemployed,$105k
J1513,1513,blue-collar,$145k
J1514,1514,unemployed,$35k
J1515,1515,services,$245k
J1516,1516,blue-collar,$215k
J1517,1517,admin.,$145k
J1518,1518,admin.,$165k
J1519,1519,blue-collar,$145k
J1520,1520,admin.,$215k
J1521,1521,blue-collar,$245k
J1522,1522,admin.,$55k
J1523,1523,admin.,$285k
J1524,1524,services,$105k
J1525,1525,technician,$85k
J1526,1526,admin.,$75k
J1527,1527,services,$165k
J1528,1528,blue-collar,$75k
J1529,1529,blue-collar,$95k
J1530,1530,admin.,$105k
J1531,1531,retired,$105k
J1532,1532,retired,$35k
J1533,1533,blue-collar,$35k
J1534,1534,housemaid,$125k
J1535,1535,blue-collar,$145k
J1536,1536,admin.,$75k
J1537,1537,management,$125k
J1538,1538,technician,$55k
J1539,1539,services,$285k
J1540,1540,services,$65k
J1541,1541,retired,$215k
J1542,1542,services,$145k
J1543,1543,technician,$185k
J1544,1544,retired,$105k
J1545,1545,technician,$165k
J1546,1546,retired,$75k
J1547,1547,admin.,$75k
J1548,1548,admin.,$105k
J1549,1549,blue-collar,$75k
J1550,1550,services,$215k
J1551,1551,blue-collar,$215k
J1552,1552,blue-collar,$215k
J1553,1553,technician,$75k
J1554,1554,admin.,$35k
J1555,1555,blue-collar,$125k
J1556,1556,technician,$285k
J1557,1557,blue-collar,$165k
J1558,1558,blue-collar,$165k
J1559,1559,admin.,$215k
J1560,1560,admin.,$145k
J1561,1561,admin.,$85k
J1562,1562,management,$105k
J1563,1563,technician,$75k
J1564,1564,blue-collar,$185k
J1565,1565,admin.,$95k
J1566,1566,admin.,$285k
J1567,1567,admin.,$105k
J1568,1568,blue-collar,$185k
J1569,1569,admin.,$65k
J1570,1570,admin.,$125k
J1571,1571,services,$95k
J1572,1572,entrepreneur,$85k
J1573,1573,admin.,$215k
J1574,1574,management,$245k
J1575,1575,technician,$95k
J1576,1576,blue-collar,$145k
J1577,1577,technician,$285k
J1578,1578,admin.,$95k
J1579,1579,retired,$85k
J1580,1580,services,$245k
J1581,1581,technician,$125k
J1582,1582,entrepreneur,$145k
J1583,1583,services,$45k
J1584,1584,technician,$185k
J1585,1585,admin.,$185k
J1586,1586,services,$145k
J1587,1587,admin.,$45k
J1588,1588,blue-collar,$185k
J1589,1589,management,$285k
J1590,1590,technician,$75k
J1591,1591,technician,$125k
J1592,1592,retired,$285k
J1593,1593,technician,$125k
J1594,1594,admin.,$245k
J1595,1595,admin.,$35k
J1596,1596,blue-collar,$185k
J1597,1597,blue-collar,$85k
J1598,1598,admin.,$285k
J1599,1599,entrepreneur,$125k
J1600,1600,services,$215k
J1601,1601,self-employed,$215k
J1602,1602,technician,$285k
J1603,1603,entrepreneur,$165k
J1604,1604,self-employed,$185k
J1605,1605,student,$285k
J1606,1606,entrepreneur,$75k
J1607,1607,blue-collar,$55k
J1608,1608,blue-collar,$35k
J1609,1609,admin.,$45k
J1610,1610,admin.,$65k
J1611,1611,admin.,$95k
J1612,1612,retired,$95k
J1613,1613,retired,$35k
J1614,1614,admin.,$75k
J1615,1615,blue-collar,$55k
J1616,1616,services,$65k
J1617,1617,blue-collar,$85k
J1618,1618,technician,$35k
J1619,1619,unknown,$125k
J1620,1620,blue-collar,$65k
J1621,1621,admin.,$165k
J1622,1622,admin.,$125k
J1623,1623,entrepreneur,$105k
J1624,1624,blue-collar,$145k
J1625,1625,housemaid,$85k
J1626,1626,unemployed,$95k
J1627,1627,housemaid,$45k
J1628,1628,blue-collar,$45k
J1629,1629,student,$165k
J1630,1630,blue-collar,$75k
J1631,1631,blue-collar,$65k
J1632,1632,technician,$245k
J1633,1633,admin.,$245k
J1634,1634,blue-collar,$185k
J1635,1635,blue-collar,$125k
J1636,1636,technician,$45k
J1637,1637,self-employed,$65k
J1638,1638,technician,$35k
J1639,1639,entrepreneur,$165k
J1640,1640,admin.,$185k
J1641,1641,blue-collar,$95k
J1642,1642,technician,$105k
J1643,1643,unknown,$45k
J1644,1644,technician,$125k
J1645,1645,admin.,$215k
J1646,1646,admin.,$55k
J1647,1647,blue-collar,$75k
J1648,1648,blue-collar,$65k
J1649,1649,management,$55k
J1650,1650,blue-collar,$85k
J1651,1651,blue-collar,$185k
J1652,1652,retired,$245k
J1653,1653,services,$45k
J1654,1654,admin.,$125k
J1655,1655,management,$185k
J1656,1656,services,$185k
J1657,1657,admin.,$105k
J1658,1658,blue-collar,$285k
J1659,1659,services,$85k
J1660,1660,blue-collar,$125k
J1661,1661,technician,$55k
J1662,1662,student,$65k
J1663,1663,blue-collar,$75k
J1664,1664,blue-collar,$75k
J1665,1665,blue-collar,$145k
J1666,1666,blue-collar,$125k
J1667,1667,unemployed,$185k
J1668,1668,admin.,$95k
J1669,1669,blue-collar,$55k
J1670,1670,blue-collar,$75k
J1671,1671,student,$35k
J1672,1672,technician,$85k
J1673,1673,retired,$125k
J1674,1674,admin.,$85k
J1675,1675,self-employed,$65k
J1676,1676,management,$145k
J1677,1677,admin.,$85k
J1678,1678,technician,$105k
J1679,1679,blue-collar,$105k
J1680,1680,blue-collar,$85k
J1681,1681,admin.,$75k
J1682,1682,technician,$85k
J1683,1683,self-employed,$45k
J1684,1684,student,$285k
J1685,1685,unemployed,$75k
J1686,1686,blue-collar,$95k
J1687,1687,admin.,$245k
J1688,1688,technician,$185k
J1689,1689,technician,$85k
J1690,1690,technician,$75k
J1691,1691,blue-collar,$35k
J1692,1692,technician,$55k
J1693,1693,technician,$75k
J1694,1694,admin.,$95k
J1695,1695,blue-collar,$105k
J1696,1696,admin.,$105k
J1697,1697,technician,$65k
J1698,1698,retired,$65k
J1699,1699,unemployed,$145k
J1700,1700,admin.,$45k
J1701,1701,blue-collar,$245k
J1702,1702,admin.,$215k
J1703,1703,blue-collar,$95k
J1704,1704,admin.,$55k
J1705,1705,admin.,$85k
J1706,1706,management,$55k
J1707,1707,blue-collar,$165k
J1708,1708,admin.,$55k
J1709,1709,entrepreneur,$75k
J1710,1710,blue-collar,$35k
J1711,1711,management,$105k
J1712,1712,technician,$55k
J1713,1713,admin.,$215k
J1714,1714,admin.,$55k
J1715,1715,self-employed,$95k
J1716,1716,entrepreneur,$125k
J1717,1717,admin.,$45k
